,"(('bel', 'demand_el'), 'flow')","(('bel', 'excess_el'), 'flow')","(('pp_coal', 'bel'), 'flow')","(('pp_gas', 'bel'), 'flow')","(('pp_oil', 'bel'), 'flow')","(('pv', 'bel'), 'flow')","(('shortage_el', 'bel'), 'flow')"
2022-04-05 20:00:00,40618559.02129523,0.0,0.0,0.0,40618559.0,0.0,0.0
2022-04-05 21:00:00,28615762.71020745,0.0,0.0,0.0,28615763.0,0.0,0.0
2022-04-05 22:00:00,18761318.91618576,0.0,0.0,0.0,18761319.0,0.0,0.0
2022-04-05 23:00:00,12820641.175997948,0.0,0.0,0.0,12820641.0,0.0,0.0
2022-04-06 00:00:00,12292587.662516229,0.0,0.0,0.0,12292588.0,0.0,0.0
2022-04-06 01:00:00,12022262.16959555,0.0,0.0,0.0,12022262.0,0.0,0.0
2022-04-06 02:00:00,12059511.010554504,0.0,0.0,0.0,12059511.0,0.0,0.0
2022-04-06 03:00:00,15987640.540410064,0.0,0.0,0.0,15987641.0,0.0,0.0
2022-04-06 04:00:00,25443074.33618111,0.0,0.0,0.0,25443074.0,0.0,0.0
2022-04-06 05:00:00,33053404.664073866,0.0,0.0,0.0,33053405.0,0.0,0.0
2022-04-06 06:00:00,35114257.986375794,0.0,0.0,0.0,35114178.0,79.663616,0.0
2022-04-06 07:00:00,36443553.17591645,0.0,0.0,0.0,36420583.0,22970.298880000002,0.0
2022-04-06 08:00:00,33569865.44183325,0.0,0.0,0.0,33513443.0,56422.925824,0.0
2022-04-06 09:00:00,28133846.240598455,0.0,0.0,0.0,28057104.0,76742.515712,0.0
2022-04-06 10:00:00,28328664.227730572,0.0,0.0,0.0,28232185.0,96479.10144,0.0
2022-04-06 11:00:00,27891914.961991373,0.0,0.0,0.0,27784117.0,107798.41408,0.0
2022-04-06 12:00:00,26745894.77153208,0.0,0.0,0.0,26628549.0,117345.460992,0.0
2022-04-06 13:00:00,25972496.361035038,0.0,0.0,0.0,25858400.0,114096.312576,0.0
2022-04-06 14:00:00,27976448.408434026,0.0,0.0,0.0,27876745.0,99703.06252800001,0.0
2022-04-06 15:00:00,39916454.19329621,0.0,0.0,0.0,39834500.0,81953.796864,0.0
2022-04-06 16:00:00,44315383.48653714,0.0,0.0,0.0,44262213.0,53170.26944,0.0
2022-04-06 17:00:00,45637448.15713364,0.0,0.0,0.0,45612907.0,24540.837888,0.0
2022-04-06 18:00:00,51263616.36115851,0.0,0.0,0.0,51263616.0,0.0,0.0
2022-04-06 19:00:00,53612587.56230608,0.0,0.0,0.0,53612588.0,0.0,0.0
2022-04-06 20:00:00,42338186.38535796,0.0,0.0,0.0,42338186.0,0.0,0.0
2022-04-06 21:00:00,30858737.83286037,0.0,0.0,0.0,30858738.0,0.0,0.0
2022-04-06 22:00:00,21040905.910232957,0.0,0.0,0.0,21040906.0,0.0,0.0
2022-04-06 23:00:00,15204466.203711359,0.0,0.0,0.0,15204466.0,0.0,0.0
2022-04-07 00:00:00,14506661.268551145,0.0,0.0,0.0,14506661.0,0.0,0.0
2022-04-07 01:00:00,14678776.714665169,0.0,0.0,0.0,14678777.0,0.0,0.0
2022-04-07 02:00:00,15467211.065682163,0.0,0.0,0.0,15467211.0,0.0,0.0
2022-04-07 03:00:00,19687994.642737128,0.0,0.0,0.0,19687995.0,0.0,0.0
2022-04-07 04:00:00,29625197.955374688,0.0,0.0,0.0,29625198.0,0.0,0.0
2022-04-07 05:00:00,36249363.51609429,0.0,0.0,0.0,36249364.0,0.0,0.0
2022-04-07 06:00:00,38104051.695406556,0.0,0.0,0.0,38103969.0,82.265088,0.0
2022-04-07 07:00:00,39648194.28769658,0.0,0.0,0.0,39619782.0,28412.699136,0.0
2022-04-07 08:00:00,36437216.75562571,0.0,0.0,0.0,36371108.0,66108.343808,0.0
2022-04-07 09:00:00,30983501.49674416,0.0,0.0,0.0,30886457.0,97044.914176,0.0
2022-04-07 10:00:00,30426248.06313184,0.0,0.0,0.0,30311679.0,114569.085952,0.0
2022-04-07 11:00:00,28811000.210425623,0.0,0.0,0.0,28686548.0,124452.10163199999,0.0
2022-04-07 12:00:00,28923849.480399806,0.0,0.0,0.0,28798012.0,125837.226496,0.0
2022-04-07 13:00:00,26721096.137581933,0.0,0.0,0.0,26598802.0,122293.773312,0.0
2022-04-07 14:00:00,27900682.682878148,0.0,0.0,0.0,27790988.0,109694.80473599999,0.0
2022-04-07 15:00:00,39495891.297062375,0.0,0.0,0.0,39404047.0,91844.648448,0.0
2022-04-07 16:00:00,43759499.782936595,0.0,0.0,0.0,43698381.0,61118.933504,0.0
2022-04-07 17:00:00,45638567.72343964,0.0,0.0,0.0,45610056.0,28511.378944,0.0
2022-04-07 18:00:00,51606165.224875435,0.0,0.0,0.0,51606047.0,117.73132799999999,0.0
2022-04-07 19:00:00,53497710.38170308,0.0,0.0,0.0,53497710.0,0.0,0.0
2022-04-07 20:00:00,42227617.247750476,0.0,0.0,0.0,42227617.0,0.0,0.0
2022-04-07 21:00:00,30616163.860662848,0.0,0.0,0.0,30616164.0,0.0,0.0
2022-04-07 22:00:00,21060209.86202142,0.0,0.0,0.0,21060210.0,0.0,0.0
2022-04-07 23:00:00,15602246.583865311,0.0,0.0,0.0,15602247.0,0.0,0.0
2022-04-08 00:00:00,14387608.077833189,0.0,0.0,0.0,14387608.0,0.0,0.0
2022-04-08 01:00:00,14274550.923058119,0.0,0.0,0.0,14274551.0,0.0,0.0
2022-04-08 02:00:00,14296684.82707458,0.0,0.0,0.0,14296685.0,0.0,0.0
2022-04-08 03:00:00,18232143.582142875,0.0,0.0,0.0,18232144.0,0.0,0.0
2022-04-08 04:00:00,26606738.101129264,0.0,0.0,0.0,26606738.0,0.0,0.0
2022-04-08 05:00:00,28707129.73619438,0.0,0.0,0.0,28707130.0,0.0,0.0
2022-04-08 06:00:00,28484325.30417221,0.0,0.0,0.0,28484325.0,0.0,0.0
2022-04-08 07:00:00,23984897.27786938,0.0,0.0,0.0,23973787.0,11110.728448,0.0
2022-04-08 08:00:00,19845749.160535663,0.0,0.0,0.0,19812136.0,33613.128959999995,0.0
2022-04-08 09:00:00,14581524.501096819,0.0,0.0,0.0,14568009.0,13515.160064,0.0
2022-04-08 10:00:00,14759179.59916612,0.0,0.0,0.0,14723687.0,35492.546816,0.0
2022-04-08 11:00:00,14541408.953273397,0.0,0.0,0.0,14519138.0,22271.171840000003,0.0
2022-04-08 12:00:00,13636016.172288463,0.0,0.0,0.0,13546657.0,89359.39072,0.0
2022-04-08 13:00:00,12410620.388494343,0.0,0.0,0.0,12266881.0,143739.359488,0.0
2022-04-08 14:00:00,14371022.977148095,0.0,0.0,0.0,14262892.0,108131.15622399999,0.0
2022-04-08 15:00:00,26556385.545469146,0.0,0.0,0.0,26439912.0,116473.83603199999,0.0
2022-04-08 16:00:00,36968799.29591612,0.0,0.0,0.0,36905549.0,63250.281215999996,0.0
2022-04-08 17:00:00,41020906.07078665,0.0,0.0,0.0,40982757.0,38149.06649600001,0.0
2022-04-08 18:00:00,47791158.62297326,0.0,0.0,0.0,47789789.0,1369.250816,0.0
2022-04-08 19:00:00,51125831.02028608,0.0,0.0,0.0,51125831.0,0.0,0.0
2022-04-08 20:00:00,41252964.69963363,0.0,0.0,0.0,41252965.0,0.0,0.0
2022-04-08 21:00:00,29782946.286680806,0.0,0.0,0.0,29782946.0,0.0,0.0
2022-04-08 22:00:00,20662946.31206371,0.0,0.0,0.0,20662946.0,0.0,0.0
2022-04-08 23:00:00,14877171.77259993,0.0,0.0,0.0,14877172.0,0.0,0.0
2022-04-09 00:00:00,14443991.00189489,0.0,0.0,0.0,14443991.0,0.0,0.0
2022-04-09 01:00:00,14069092.460341461,0.0,0.0,0.0,14069092.0,0.0,0.0
2022-04-09 02:00:00,14013851.472578755,0.0,0.0,0.0,14013851.0,0.0,0.0
2022-04-09 03:00:00,18003997.96113819,0.0,0.0,0.0,18003998.0,0.0,0.0
2022-04-09 04:00:00,25813512.078704305,0.0,0.0,0.0,25813512.0,0.0,0.0
2022-04-09 05:00:00,28279324.78036419,0.0,0.0,0.0,28279325.0,0.0,0.0
2022-04-09 06:00:00,27033275.363329954,0.0,0.0,0.0,27033275.0,0.0,0.0
2022-04-09 07:00:00,23018871.39828813,0.0,0.0,0.0,23005928.0,12943.215871999999,0.0
2022-04-09 08:00:00,18206734.807642505,0.0,0.0,0.0,18177162.0,29572.734464,0.0
2022-04-09 09:00:00,12140533.356680224,0.0,0.0,0.0,12089773.0,50760.496128,0.0
2022-04-09 10:00:00,11317965.642992023,0.0,0.0,0.0,11251388.0,66577.320192,0.0
2022-04-09 11:00:00,10731340.998221993,0.0,0.0,0.0,10658364.0,72976.90624000001,0.0
2022-04-09 12:00:00,9822233.469075859,0.0,0.0,0.0,9750531.3,71702.171904,0.0
2022-04-09 13:00:00,8876948.365369491,0.0,0.0,0.0,8802909.7,74038.656256,0.0
2022-04-09 14:00:00,11193120.108362868,0.0,0.0,0.0,11129641.0,63479.519488,0.0
2022-04-09 15:00:00,23764692.93927042,0.0,0.0,0.0,23717845.0,46847.519488000005,0.0
2022-04-09 16:00:00,34518414.515577845,0.0,0.0,0.0,34484078.0,34336.636672,0.0
2022-04-09 17:00:00,38656093.61750668,0.0,0.0,0.0,38643015.0,13078.582016,0.0
2022-04-09 18:00:00,45135578.378656685,0.0,0.0,0.0,45135578.0,0.0,0.0
2022-04-09 19:00:00,48289320.88165394,0.0,0.0,0.0,48289321.0,0.0,0.0
2022-04-09 20:00:00,39068395.448855884,0.0,0.0,0.0,39068395.0,0.0,0.0
2022-04-09 21:00:00,27706579.87183824,0.0,0.0,0.0,27706580.0,0.0,0.0
2022-04-09 22:00:00,18094493.059809018,0.0,0.0,0.0,18094493.0,0.0,0.0
2022-04-09 23:00:00,12283578.797394302,0.0,0.0,0.0,12283579.0,0.0,0.0
2022-04-10 00:00:00,11625560.149166957,0.0,0.0,0.0,11625560.0,0.0,0.0
2022-04-10 01:00:00,11288306.808839131,0.0,0.0,0.0,11288307.0,0.0,0.0
2022-04-10 02:00:00,11216044.572333772,0.0,0.0,0.0,11216045.0,0.0,0.0
2022-04-10 03:00:00,16423001.115805974,0.0,0.0,0.0,16423001.0,0.0,0.0
2022-04-10 04:00:00,25579529.91227385,0.0,0.0,0.0,25579530.0,0.0,0.0
2022-04-10 05:00:00,31811427.689515732,0.0,0.0,0.0,31811428.0,0.0,0.0
2022-04-10 06:00:00,34254169.99333574,0.0,0.0,0.0,34253928.0,241.63328,0.0
2022-04-10 07:00:00,36081181.18226601,0.0,0.0,0.0,36046576.0,34605.203199999996,0.0
2022-04-10 08:00:00,36213321.52766882,0.0,0.0,0.0,36138311.0,75010.390528,0.0
2022-04-10 09:00:00,33272640.94372044,0.0,0.0,0.0,33166721.0,105920.289024,0.0
2022-04-10 10:00:00,33528865.906325933,0.0,0.0,0.0,33403753.0,125112.89856,0.0
2022-04-10 11:00:00,32070429.981261782,0.0,0.0,0.0,31934810.0,135620.07808,0.0
2022-04-10 12:00:00,32122558.94106002,0.0,0.0,0.0,31983523.0,139035.50003199998,0.0
2022-04-10 13:00:00,30204374.39069724,0.0,0.0,0.0,30068595.0,135779.718656,0.0
2022-04-10 14:00:00,31707569.200852003,0.0,0.0,0.0,31581490.0,126079.335936,0.0
2022-04-10 15:00:00,43271408.42350441,0.0,0.0,0.0,43166441.0,104967.343872,0.0
2022-04-10 16:00:00,45796748.93317421,0.0,0.0,0.0,45724620.0,72128.476672,0.0
2022-04-10 17:00:00,45386005.1011681,0.0,0.0,0.0,45353398.0,32606.718720000004,0.0
2022-04-10 18:00:00,49456922.02168623,0.0,0.0,0.0,49456797.0,125.44460800000002,0.0
2022-04-10 19:00:00,51298569.97692872,0.0,0.0,0.0,51298570.0,0.0,0.0
2022-04-10 20:00:00,39854792.35428363,0.0,0.0,0.0,39854792.0,0.0,0.0
2022-04-10 21:00:00,27166532.76514292,0.0,0.0,0.0,27166533.0,0.0,0.0
2022-04-10 22:00:00,17148104.78828481,0.0,0.0,0.0,17148105.0,0.0,0.0
2022-04-10 23:00:00,10776867.56947147,0.0,0.0,0.0,10776868.0,0.0,0.0
2022-04-11 00:00:00,9590878.11436602,0.0,0.0,0.0,9590878.1,0.0,0.0
2022-04-11 01:00:00,9672900.75999619,0.0,0.0,0.0,9672900.8,0.0,0.0
2022-04-11 02:00:00,9371914.831286354,0.0,0.0,0.0,9371914.8,0.0,0.0
2022-04-11 03:00:00,13987190.913271656,0.0,0.0,0.0,13987191.0,0.0,0.0
2022-04-11 04:00:00,24262430.788928747,0.0,0.0,0.0,24262431.0,0.0,0.0
2022-04-11 05:00:00,29815827.789624818,0.0,0.0,0.0,29815828.0,0.0,0.0
2022-04-11 06:00:00,34218794.17046667,0.0,0.0,0.0,34218730.0,64.34764799999999,0.0
2022-04-11 07:00:00,39903310.39666162,0.0,0.0,0.0,39899230.0,4080.177152,0.0
2022-04-11 08:00:00,35538288.718715325,0.0,0.0,0.0,35518478.0,19810.292992000002,0.0
2022-04-11 09:00:00,31027480.322392426,0.0,0.0,0.0,30979100.0,48380.433664000004,0.0
2022-04-11 10:00:00,30739570.98241004,0.0,0.0,0.0,30690855.0,48715.578112,0.0
2022-04-11 11:00:00,30936338.752781022,0.0,0.0,0.0,30901569.0,34769.542912,0.0
2022-04-11 12:00:00,30786346.49379212,0.0,0.0,0.0,30733823.0,52523.238399999995,0.0
2022-04-11 13:00:00,29857788.993072364,0.0,0.0,0.0,29822541.0,35248.086016,0.0
2022-04-11 14:00:00,31441930.67041396,0.0,0.0,0.0,31392078.0,49852.511743999996,0.0
2022-04-11 15:00:00,43831895.377828784,0.0,0.0,0.0,43773765.0,58129.95712,0.0
2022-04-11 16:00:00,47127138.99406068,0.0,0.0,0.0,47086857.0,40282.437375999994,0.0
2022-04-11 17:00:00,47261080.5176907,0.0,0.0,0.0,47239450.0,21630.240256,0.0
2022-04-11 18:00:00,51126337.288469434,0.0,0.0,0.0,51124670.0,1666.938368,0.0
2022-04-11 19:00:00,53381950.477344856,0.0,0.0,0.0,53381950.0,0.0,0.0
2022-04-11 20:00:00,41996345.36793195,0.0,0.0,0.0,41996345.0,0.0,0.0
2022-04-11 21:00:00,29880265.467054307,0.0,0.0,0.0,29880265.0,0.0,0.0
2022-04-11 22:00:00,20277394.1364006,0.0,0.0,0.0,20277394.0,0.0,0.0
2022-04-11 23:00:00,14326915.845762974,0.0,0.0,0.0,14326916.0,0.0,0.0
2022-04-12 00:00:00,13759024.171373943,0.0,0.0,0.0,13759024.0,0.0,0.0
2022-04-12 01:00:00,13426431.66564163,0.0,0.0,0.0,13426432.0,0.0,0.0
2022-04-12 02:00:00,13524829.22872211,0.0,0.0,0.0,13524829.0,0.0,0.0
2022-04-12 03:00:00,17473986.17879979,0.0,0.0,0.0,17473986.0,0.0,0.0
2022-04-12 04:00:00,27617204.768346846,0.0,0.0,0.0,27617205.0,0.0,0.0
2022-04-12 05:00:00,32626734.660814047,0.0,0.0,0.0,32626735.0,0.0,0.0
2022-04-12 06:00:00,39374712.83222328,0.0,0.0,0.0,39374713.0,0.0,0.0
2022-04-12 07:00:00,42394797.10637673,0.0,0.0,0.0,42389372.0,5425.08928,0.0
2022-04-12 08:00:00,37230084.91048567,0.0,0.0,0.0,37215443.0,14641.613312000001,0.0
2022-04-12 09:00:00,31936518.67998448,0.0,0.0,0.0,31889962.0,46556.589824,0.0
2022-04-12 10:00:00,31345233.306682643,0.0,0.0,0.0,31283546.0,61686.832128,0.0
2022-04-12 11:00:00,30613390.43027784,0.0,0.0,0.0,30536247.0,77143.70304000001,0.0
2022-04-12 12:00:00,30924995.45028709,0.0,0.0,0.0,30855408.0,69587.890688,0.0
2022-04-12 13:00:00,31180170.451231215,0.0,0.0,0.0,31126689.0,53481.42976,0.0
2022-04-12 14:00:00,32524346.286395364,0.0,0.0,0.0,32484426.0,39920.558592,0.0
2022-04-12 15:00:00,44753036.51423534,0.0,0.0,0.0,44719536.0,33500.890624,0.0
2022-04-12 16:00:00,48796590.688453496,0.0,0.0,0.0,48788541.0,8049.979391999999,0.0
2022-04-12 17:00:00,47382356.46551413,0.0,0.0,0.0,47380377.0,1979.06944,0.0
2022-04-12 18:00:00,52438768.14978824,0.0,0.0,0.0,52438768.0,0.0,0.0
2022-04-12 19:00:00,54284862.28145699,0.0,0.0,0.0,54284862.0,0.0,0.0
2022-04-12 20:00:00,43305893.153948374,0.0,0.0,0.0,43305893.0,0.0,0.0
2022-04-12 21:00:00,31593089.58393368,0.0,0.0,0.0,31593090.0,0.0,0.0
2022-04-12 22:00:00,21946232.42022125,0.0,0.0,0.0,21946232.0,0.0,0.0
2022-04-12 23:00:00,16285633.598350303,0.0,0.0,0.0,16285634.0,0.0,0.0
2022-04-13 00:00:00,15567467.82257778,0.0,0.0,0.0,15567468.0,0.0,0.0
2022-04-13 01:00:00,15143552.202465076,0.0,0.0,0.0,15143552.0,0.0,0.0
2022-04-13 02:00:00,15037856.140737338,0.0,0.0,0.0,15037856.0,0.0,0.0
2022-04-13 03:00:00,18998648.049969103,0.0,0.0,0.0,18998648.0,0.0,0.0
2022-04-13 04:00:00,28598113.27734604,0.0,0.0,0.0,28598113.0,0.0,0.0
2022-04-13 05:00:00,34159153.93226549,0.0,0.0,0.0,34159154.0,0.0,0.0
2022-04-13 06:00:00,37101608.70429129,0.0,0.0,0.0,37101218.0,390.588416,0.0
2022-04-13 07:00:00,38198642.30941491,0.0,0.0,0.0,38158105.0,40537.640704,0.0
2022-04-13 08:00:00,34537294.10472608,0.0,0.0,0.0,34453106.0,84187.765504,0.0
2022-04-13 09:00:00,29024699.738955688,0.0,0.0,0.0,28907684.0,117015.351552,0.0
2022-04-13 10:00:00,29315870.836868793,0.0,0.0,0.0,29179614.0,136256.49996800002,0.0
2022-04-13 11:00:00,28400554.78124929,0.0,0.0,0.0,28321521.0,79034.023424,0.0
2022-04-13 12:00:00,29473142.2346674,0.0,0.0,0.0,29389221.0,83921.648384,0.0
2022-04-13 13:00:00,30104027.31130428,0.0,0.0,0.0,30023579.0,80448.086016,0.0
2022-04-13 14:00:00,31042186.4830064,0.0,0.0,0.0,30968458.0,73728.437504,0.0
2022-04-13 15:00:00,42567600.65251699,0.0,0.0,0.0,42509325.0,58276.109312,0.0
2022-04-13 16:00:00,43711334.22251325,0.0,0.0,0.0,43673354.0,37980.339968,0.0
2022-04-13 17:00:00,45093024.7119986,0.0,0.0,0.0,45076979.0,16045.839871999999,0.0
2022-04-13 18:00:00,51352686.38960684,0.0,0.0,0.0,51352686.0,0.0,0.0
2022-04-13 19:00:00,53764094.525283605,0.0,0.0,0.0,53764095.0,0.0,0.0
2022-04-13 20:00:00,41666857.88698814,0.0,0.0,0.0,41666858.0,0.0,0.0
2022-04-13 21:00:00,29951457.85950235,0.0,0.0,0.0,29951458.0,0.0,0.0
2022-04-13 22:00:00,20299646.132356286,0.0,0.0,0.0,20299646.0,0.0,0.0
2022-04-13 23:00:00,14497790.45731218,0.0,0.0,0.0,14497790.0,0.0,0.0
2022-04-14 00:00:00,13882796.245458344,0.0,0.0,0.0,13882796.0,0.0,0.0
2022-04-14 01:00:00,13734371.783482233,0.0,0.0,0.0,13734372.0,0.0,0.0
2022-04-14 02:00:00,14414446.302029744,0.0,0.0,0.0,14414446.0,0.0,0.0
2022-04-14 03:00:00,18558574.52912706,0.0,0.0,0.0,18558575.0,0.0,0.0
2022-04-14 04:00:00,28242695.42332881,0.0,0.0,0.0,28242695.0,0.0,0.0
2022-04-14 05:00:00,31135383.02871838,0.0,0.0,0.0,31135383.0,0.0,0.0
2022-04-14 06:00:00,34798365.13280252,0.0,0.0,0.0,34798365.0,0.0,0.0
2022-04-14 07:00:00,35271705.92085629,0.0,0.0,0.0,35266458.0,5248.380416,0.0
2022-04-14 08:00:00,30880630.23950042,0.0,0.0,0.0,30865742.0,14887.74912,0.0
2022-04-14 09:00:00,25999243.070200436,0.0,0.0,0.0,25977001.0,22242.351616,0.0
2022-04-14 10:00:00,25995718.21984641,0.0,0.0,0.0,25953310.0,42407.882752,0.0
2022-04-14 11:00:00,27672725.21031238,0.0,0.0,0.0,27628932.0,43793.316351999994,0.0
2022-04-14 12:00:00,27811590.773410708,0.0,0.0,0.0,27773913.0,37677.921792,0.0
2022-04-14 13:00:00,27777465.58700196,0.0,0.0,0.0,27730413.0,47052.804608000006,0.0
2022-04-14 14:00:00,29616463.82911933,0.0,0.0,0.0,29575223.0,41240.742144,0.0
2022-04-14 15:00:00,41917857.4767994,0.0,0.0,0.0,41894670.0,23187.820288000003,0.0
2022-04-14 16:00:00,45470372.40432766,0.0,0.0,0.0,45460580.0,9792.588800000001,0.0
2022-04-14 17:00:00,43916472.717804976,0.0,0.0,0.0,43912332.0,4141.167872,0.0
2022-04-14 18:00:00,48840686.13627654,0.0,0.0,0.0,48840686.0,0.0,0.0
2022-04-14 19:00:00,51646586.75036772,0.0,0.0,0.0,51646587.0,0.0,0.0
2022-04-14 20:00:00,40592992.44838833,0.0,0.0,0.0,40592992.0,0.0,0.0
2022-04-14 21:00:00,28486867.626345105,0.0,0.0,0.0,28486868.0,0.0,0.0
2022-04-14 22:00:00,18874340.779318873,0.0,0.0,0.0,18874341.0,0.0,0.0
2022-04-14 23:00:00,12819539.494156254,0.0,0.0,0.0,12819539.0,0.0,0.0
2022-04-15 00:00:00,12000766.613289054,0.0,0.0,0.0,12000767.0,0.0,0.0
2022-04-15 01:00:00,11612626.38975919,0.0,0.0,0.0,11612626.0,0.0,0.0
2022-04-15 02:00:00,11583823.845653336,0.0,0.0,0.0,11583824.0,0.0,0.0
2022-04-15 03:00:00,15183277.327942163,0.0,0.0,0.0,15183277.0,0.0,0.0
2022-04-15 04:00:00,22481114.04201069,0.0,0.0,0.0,22481114.0,0.0,0.0
2022-04-15 05:00:00,23452988.854813844,0.0,0.0,0.0,23452989.0,0.0,0.0
2022-04-15 06:00:00,25143644.90139088,0.0,0.0,0.0,25143283.0,362.175232,0.0
2022-04-15 07:00:00,21126366.323682845,0.0,0.0,0.0,21104493.0,21872.878848,0.0
2022-04-15 08:00:00,17223367.887986574,0.0,0.0,0.0,17177170.0,46197.902336,0.0
2022-04-15 09:00:00,11862760.587269397,0.0,0.0,0.0,11791581.0,71179.765504,0.0
2022-04-15 10:00:00,11931558.129721316,0.0,0.0,0.0,11847267.0,84290.9376,0.0
2022-04-15 11:00:00,11437036.45124788,0.0,0.0,0.0,11346725.0,90311.765504,0.0
2022-04-15 12:00:00,10435907.46634065,0.0,0.0,0.0,10340624.0,95283.15622399999,0.0
2022-04-15 13:00:00,9743398.051035231,0.0,0.0,0.0,9654722.9,88675.16416,0.0
2022-04-15 14:00:00,11970552.91517062,0.0,0.0,0.0,11894323.0,76229.492224,0.0
2022-04-15 15:00:00,24562656.48189212,0.0,0.0,0.0,24507579.0,55077.140735999994,0.0
2022-04-15 16:00:00,35351446.88764167,0.0,0.0,0.0,35313020.0,38426.6368,0.0
2022-04-15 17:00:00,39415095.46156341,0.0,0.0,0.0,39401055.0,14039.972608,0.0
2022-04-15 18:00:00,44169955.706956804,0.0,0.0,0.0,44169956.0,0.0,0.0
2022-04-15 19:00:00,49240498.2503727,0.0,0.0,0.0,49240498.0,0.0,0.0
2022-04-15 20:00:00,39123829.86783112,0.0,0.0,0.0,39123830.0,0.0,0.0
2022-04-15 21:00:00,27291681.5264518,0.0,0.0,0.0,27291682.0,0.0,0.0
2022-04-15 22:00:00,17692924.80758107,0.0,0.0,0.0,17692925.0,0.0,0.0
2022-04-15 23:00:00,11615137.912887428,0.0,0.0,0.0,11615138.0,0.0,0.0
2022-04-16 00:00:00,10934112.428172331,0.0,0.0,0.0,10934112.0,0.0,0.0
2022-04-16 01:00:00,10594012.576265646,0.0,0.0,0.0,10594013.0,0.0,0.0
2022-04-16 02:00:00,10507817.370843804,0.0,0.0,0.0,10507817.0,0.0,0.0
2022-04-16 03:00:00,14134134.051585833,0.0,0.0,0.0,14134134.0,0.0,0.0
2022-04-16 04:00:00,21809507.024291378,0.0,0.0,0.0,21809507.0,0.0,0.0
2022-04-16 05:00:00,22880579.22818084,0.0,0.0,0.0,22880579.0,0.0,0.0
2022-04-16 06:00:00,23459728.345113546,0.0,0.0,0.0,23459524.0,204.808448,0.0
2022-04-16 07:00:00,19342682.560929634,0.0,0.0,0.0,19316899.0,25783.796992,0.0
2022-04-16 08:00:00,15405741.812241348,0.0,0.0,0.0,15351363.0,54379.081984000004,0.0
2022-04-16 09:00:00,10331007.838861605,0.0,0.0,0.0,10246580.0,84428.14848,0.0
2022-04-16 10:00:00,10252975.888295855,0.0,0.0,0.0,10149729.0,103246.835968,0.0
2022-04-16 11:00:00,9999126.592624653,0.0,0.0,0.0,9883315.0,115811.640576,0.0
2022-04-16 12:00:00,9517540.90836682,0.0,0.0,0.0,9400303.1,117237.781248,0.0
2022-04-16 13:00:00,9255897.67520586,0.0,0.0,0.0,9142618.9,113278.773504,0.0
2022-04-16 14:00:00,11816768.058168544,0.0,0.0,0.0,11714058.0,102709.664,0.0
2022-04-16 15:00:00,24441925.642128028,0.0,0.0,0.0,24358600.0,83325.609472,0.0
2022-04-16 16:00:00,35706848.02321248,0.0,0.0,0.0,35653506.0,53341.914112,0.0
2022-04-16 17:00:00,39585173.69896437,0.0,0.0,0.0,39562662.0,22511.802624,0.0
2022-04-16 18:00:00,44085146.569934435,0.0,0.0,0.0,44085147.0,0.0,0.0
2022-04-16 19:00:00,48818350.86519557,0.0,0.0,0.0,48818351.0,0.0,0.0
2022-04-16 20:00:00,40057912.672981486,0.0,0.0,0.0,40057913.0,0.0,0.0
2022-04-16 21:00:00,28494291.97600783,0.0,0.0,0.0,28494292.0,0.0,0.0
2022-04-16 22:00:00,18928674.208717946,0.0,0.0,0.0,18928674.0,0.0,0.0
2022-04-16 23:00:00,13055449.285277156,0.0,0.0,0.0,13055449.0,0.0,0.0
2022-04-17 00:00:00,12339326.633156389,0.0,0.0,0.0,12339327.0,0.0,0.0
2022-04-17 01:00:00,11961439.996270085,0.0,0.0,0.0,11961440.0,0.0,0.0
2022-04-17 02:00:00,11860206.53597268,0.0,0.0,0.0,11860207.0,0.0,0.0
2022-04-17 03:00:00,15884085.270947265,0.0,0.0,0.0,15884085.0,0.0,0.0
2022-04-17 04:00:00,29769493.777318604,0.0,0.0,0.0,29769494.0,0.0,0.0
2022-04-17 05:00:00,35667994.12542736,0.0,0.0,0.0,35667994.0,0.0,0.0
2022-04-17 06:00:00,38667805.04807745,0.0,0.0,0.0,38667805.0,0.0,0.0
2022-04-17 07:00:00,41798099.94244549,0.0,0.0,0.0,41782359.0,15740.93056,0.0
2022-04-17 08:00:00,37552000.61134477,0.0,0.0,0.0,37509687.0,42313.714944,0.0
2022-04-17 09:00:00,31862733.87190928,0.0,0.0,0.0,31800784.0,61949.730559999996,0.0
2022-04-17 10:00:00,33421616.1847498,0.0,0.0,0.0,33342647.0,78968.820224,0.0
2022-04-17 11:00:00,31208464.194695145,0.0,0.0,0.0,31122366.0,86098.374912,0.0
2022-04-17 12:00:00,32149810.240435347,0.0,0.0,0.0,32058362.0,91448.406272,0.0
2022-04-17 13:00:00,31664294.160604883,0.0,0.0,0.0,31572988.0,91305.8048,0.0
2022-04-17 14:00:00,34460672.55975141,0.0,0.0,0.0,34381444.0,79228.75776,0.0
2022-04-17 15:00:00,46125147.19894611,0.0,0.0,0.0,46060200.0,64947.081984,0.0
2022-04-17 16:00:00,49090092.826447174,0.0,0.0,0.0,49051172.0,38920.660224,0.0
2022-04-17 17:00:00,47932390.32973269,0.0,0.0,0.0,47916195.0,16194.921984,0.0
2022-04-17 18:00:00,50595406.40072943,0.0,0.0,0.0,50595406.0,0.0,0.0
